ano,id_municipio,incremento
2005,1303403,4.8
2006,1303403,3
2007,1303403,4.5
2008,1303403,4.6
2009,1303403,5.3
2010,1303403,7.2
2011,1303403,4.8
2012,1303403,1.3
2013,1303403,3.7
2014,1303403,5.6
2015,1303403,3.2
2016,1303403,1.1
2017,1303403,2
2018,1303403,2.8
2019,1303403,3.5
2020,1303403,3
2002,1303502,10
2003,1303502,12.5
2004,1303502,6.1
2005,1303502,9.1
2006,1303502,4.2
2007,1303502,8.1
2008,1303502,3.2
2009,1303502,3.4
2010,1303502,5.6
2011,1303502,6
2012,1303502,9.9
2013,1303502,4.6
2014,1303502,9.8
2015,1303502,6.6
2016,1303502,5.8
2017,1303502,14.2
2018,1303502,8.6
2019,1303502,10.7
2020,1303502,25.5
2002,1303536,12.8
2003,1303536,33.7
2004,1303536,14.5
2005,1303536,13.6
2006,1303536,5.8
2007,1303536,12.6
2008,1303536,18.9
2009,1303536,13.7
2010,1303536,9.3
2011,1303536,11.5
2012,1303536,5.5
2013,1303536,4.1
2014,1303536,6.5
2015,1303536,7.3
2016,1303536,6.4
2017,1303536,12
2018,1303536,6.2
2019,1303536,9.7
2020,1303536,9.4
2002,1303569,7.6
2003,1303569,17
2004,1303569,5.6
2005,1303569,2.5
2006,1303569,0.7
2007,1303569,3.4
2008,1303569,7.1
2009,1303569,1.3
2010,1303569,3.9
2011,1303569,5.8
2012,1303569,2.9
2013,1303569,0.6
2014,1303569,1.2
2015,1303569,1.6
2016,1303569,4
2017,1303569,2.7
2018,1303569,1.9
2019,1303569,3.8
2020,1303569,3
2002,1303601,2.7
2003,1303601,6.9
2004,1303601,1.8
2005,1303601,1.3
2006,1303601,0.3
2007,1303601,0.5
2008,1303601,1.3
2009,1303601,0.1
2010,1303601,5.8
2011,1303601,2.1
2012,1303601,1.6
2013,1303601,0.2
2014,1303601,0.9
2015,1303601,0.5
2016,1303601,0.5
2017,1303601,0.9
2018,1303601,0.8
2019,1303601,3.4
2020,1303601,1.1
2002,1303700,0.8
2003,1303700,0.7
2004,1303700,1.4
2005,1303700,0.4
2006,1303700,1
2007,1303700,1.2
2008,1303700,1.1
2009,1303700,1.2
2010,1303700,0.9
2011,1303700,2.8
2012,1303700,0.3
2013,1303700,0.2
2014,1303700,2
2015,1303700,0.1
2016,1303700,1
2017,1303700,1.5
2018,1303700,0.5
2019,1303700,0.7
2020,1303700,3.1
2002,1303809,30.6
2003,1303809,19.4
2004,1303809,4.5
2005,1303809,4.5
2006,1303809,1
2007,1303809,0.3
2008,1303809,9.6
2009,1303809,4.6
2010,1303809,10.2
2011,1303809,4
2012,1303809,3
2013,1303809,1.4
2014,1303809,1.9
2015,1303809,0.6
2016,1303809,1.7
2017,1303809,1.2
2018,1303809,1.9
2019,1303809,7.7
2020,1303809,6.6
2002,1303908,50.4
2003,1303908,1.1
2004,1303908,2.6
2005,1303908,0.9
2006,1303908,1
2007,1303908,1.3
2008,1303908,0.3
2009,1303908,0.7
2010,1303908,0.9
2011,1303908,0.9
2012,1303908,0.6
2013,1303908,1
2014,1303908,1.2
2015,1303908,0.3
2016,1303908,1.5
2017,1303908,2.5
2018,1303908,0.2
2019,1303908,3.1
2020,1303908,3.7
2002,1303957,2.9
2003,1303957,9.7
2004,1303957,3.9
2005,1303957,1.5
2006,1303957,1.6
2007,1303957,1.8
2008,1303957,5.5
2009,1303957,2.2
2010,1303957,4.8
2011,1303957,2.8
2012,1303957,1
2013,1303957,4
2014,1303957,4.7
2015,1303957,1.7
2016,1303957,0.7
2017,1303957,3.8
2018,1303957,0.7
2019,1303957,2.6
2020,1303957,1.3
2002,1304005,4.1
2003,1304005,5.5
2004,1304005,9.3
2005,1304005,2.3
2006,1304005,1
2007,1304005,1.6
2008,1304005,2.8
2009,1304005,0.3
2010,1304005,2.4
2011,1304005,1.8
2012,1304005,2.5
2013,1304005,0.8
2014,1304005,1.3
2015,1304005,0.7
2016,1304005,1.4
2017,1304005,1.1
2018,1304005,0.7
2019,1304005,1.6
2020,1304005,1.6
2002,1304062,3.8
2003,1304062,2.9
2004,1304062,0.5
2005,1304062,0.9
2006,1304062,0.6
2007,1304062,2
2008,1304062,1.1
2009,1304062,1.1
2010,1304062,1
2011,1304062,0.9
2012,1304062,0.8
2013,1304062,0.3
2014,1304062,3.8
2015,1304062,0.2
2016,1304062,1.9
2017,1304062,0.6
2018,1304062,0.2
2019,1304062,2.2
2020,1304062,0.6
2002,1304104,6.1
2003,1304104,8.3
2004,1304104,5
2005,1304104,4.3
2006,1304104,1
2007,1304104,4.3
2008,1304104,3.5
2009,1304104,1.1
2010,1304104,5.6
2011,1304104,4.6
2012,1304104,0.8
2013,1304104,3.4
2014,1304104,2.9
2015,1304104,0.7
2016,1304104,3.6
2017,1304104,5.4
2018,1304104,20.3
2019,1304104,23.5
2020,1304104,18.6
2002,1304203,20
2003,1304203,15.4
2004,1304203,2.4
2005,1304203,7.2
2006,1304203,4
2007,1304203,4.4
2008,1304203,10.1
2009,1304203,4.5
2010,1304203,9
2011,1304203,3.6
2012,1304203,3.3
2013,1304203,1.9
2014,1304203,15.7
2015,1304203,2.2
2016,1304203,8.3
2017,1304203,6
2018,1304203,8.6
2019,1304203,7.9
2020,1304203,10.7
2002,1304237,0.3
2003,1304237,2.3
2004,1304237,1.6
2005,1304237,1
2006,1304237,0.7
2007,1304237,1.1
2008,1304237,0.3
2009,1304237,0.4
2010,1304237,0.9
2011,1304237,1.1
2012,1304237,0.2
2013,1304237,0.1
2014,1304237,1.3
2015,1304237,0
2016,1304237,0.3
2017,1304237,8.1
2018,1304237,0.1
2019,1304237,0.2
2020,1304237,1.1
2002,1304260,19.7
2003,1304260,3.2
2004,1304260,3.3
2005,1304260,3.3
2006,1304260,1.4
2007,1304260,2.3
2008,1304260,6.8
2009,1304260,0.5
2010,1304260,3.7
2011,1304260,1.3
2012,1304260,2.1
2013,1304260,0.6
2014,1304260,8.7
2015,1304260,0.5
2016,1304260,5.3
2017,1304260,2.7
2018,1304260,5.6
2019,1304260,2.6
2020,1304260,3.5
2002,1304302,1.3
2003,1304302,6.5
2004,1304302,1
2005,1304302,1.3
2006,1304302,2
2007,1304302,1.8
2008,1304302,2.1
2009,1304302,1.6
2010,1304302,4.3
2011,1304302,1.8
2012,1304302,0.4
2013,1304302,2.3
2014,1304302,1.5
2015,1304302,0.4
2016,1304302,0.4
2017,1304302,0.7
2018,1304302,0.5
2019,1304302,1.3
2020,1304302,0.5
2002,1304401,0
2003,1304401,2.4
2004,1304401,0.2
2005,1304401,0.4
2006,1304401,0.3
2007,1304401,0.3
2008,1304401,0.6
2009,1304401,0
2010,1304401,1
2011,1304401,0.6
2012,1304401,0
2013,1304401,0.8
2014,1304401,0.8
2015,1304401,0.2
2016,1304401,0.1
2017,1304401,0.1
2018,1304401,0
2019,1304401,0.4
2020,1304401,0.1
2002,1600055,0
2003,1600055,0.1
2004,1600055,5.3
2005,1600055,0.2
2006,1600055,0.5
2007,1600055,0.7
2008,1600055,0.3
2009,1600055,0.6
2010,1600055,0.2
2011,1600055,0.1
2012,1600055,0
2013,1600055,0.3
2014,1600055,0.5
2015,1600055,0.1
2016,1600055,0.1
2017,1600055,0.1
2018,1600055,0.2
2019,1600055,0.6
2020,1600055,0.1
2002,1600105,0
2003,1600105,54
2004,1600105,1.5
2005,1600105,1.1
2006,1600105,6.6
2007,1600105,1.8
2008,1600105,1.9
2009,1600105,1.9
2010,1600105,1.7
2011,1600105,0.2
2012,1600105,0
2013,1600105,0.5
2014,1600105,0.6
2015,1600105,0.3
2016,1600105,0.1
2017,1600105,0.2
2018,1600105,0
2019,1600105,0.7
2020,1600105,0
2002,1600154,0.1
2003,1600154,0.1
2004,1600154,15.9
2005,1600154,1.9
2006,1600154,2.2
2007,1600154,12
2008,1600154,3.7
2009,1600154,4.5
2010,1600154,1.7
2011,1600154,1.4
2012,1600154,0.8
2013,1600154,3.2
2014,1600154,5
2015,1600154,1.1
2016,1600154,1.4
2017,1600154,1.8
2018,1600154,2.4
2019,1600154,4.8
2020,1600154,1
2002,1600204,0.6
2003,1600204,57.9
2004,1600204,5.7
2005,1600204,6.8
2006,1600204,2
2007,1600204,13.1
2008,1600204,6.3
2009,1600204,8
2010,1600204,12.3
2011,1600204,0.9
2012,1600204,1.1
2013,1600204,2.8
2014,1600204,1.8
2015,1600204,1
2016,1600204,0.6
2017,1600204,3.2
2018,1600204,2
2019,1600204,2.1
2020,1600204,1.1
2002,1600212,0
2003,1600212,40.1
2004,1600212,0.6
2005,1600212,0.8
2006,1600212,2.4
2007,1600212,1
2008,1600212,1.9
2009,1600212,0.3
2010,1600212,4.5
2011,1600212,0.3
2012,1600212,0
2013,1600212,0.2
2014,1600212,1.4
2015,1600212,0.5
2016,1600212,1.3
2017,1600212,0.2
2018,1600212,0.6
2019,1600212,0.8
2020,1600212,0.3
2002,1600238,0.4
2003,1600238,19.3
2004,1600238,3.6
2005,1600238,3.1
2006,1600238,2.7
2007,1600238,0.8
2008,1600238,2.6
2009,1600238,1.1
2010,1600238,2.4
2011,1600238,0.6
2012,1600238,0.1
2013,1600238,0.3
2014,1600238,0.6
2015,1600238,3.8
2016,1600238,1
2017,1600238,0
2018,1600238,0.4
2019,1600238,1.4
2020,1600238,0.4
2002,1600253,20.8
2003,1600253,2.1
2004,1600253,0.1
2005,1600253,0.4
2006,1600253,0.8
2007,1600253,0.5
2008,1600253,0.2
2009,1600253,0
2010,1600253,3.7
2011,1600253,0.4
2012,1600253,0.4
2013,1600253,0
2014,1600253,0.3
2015,1600253,0
2016,1600253,0
2017,1600253,0.1
2018,1600253,2.1
2019,1600253,0.2
2020,1600253,0
2002,1600279,1.4
2003,1600279,26.3
2004,1600279,3.7
2005,1600279,2.6
2006,1600279,1.7
2007,1600279,3.9
2008,1600279,9.3
2009,1600279,5.1
2010,1600279,5.5
2011,1600279,1.7
2012,1600279,3.4
2013,1600279,0.7
2014,1600279,3.8
2015,1600279,1.5
2016,1600279,0.8
2017,1600279,2
2018,1600279,1.9
2019,1600279,1.5
2020,1600279,0.5
2002,1600303,35.8
2003,1600303,61.9
2004,1600303,12.1
2005,1600303,8.8
2006,1600303,5.4
2007,1600303,4.9
2008,1600303,7
2009,1600303,0.8
2010,1600303,9.2
2011,1600303,0.9
2012,1600303,2.1
2013,1600303,1.4
2014,1600303,2.4
2015,1600303,3.1
2016,1600303,1.7
2017,1600303,0.5
2018,1600303,3.8
2019,1600303,7.1
2020,1600303,1.4
2002,1600402,3
2003,1600402,12.1
2004,1600402,1
2005,1600402,1.8
2006,1600402,2.5
2007,1600402,5.7
2008,1600402,16
2009,1600402,5.8
2010,1600402,1.2
2011,1600402,1.4
2012,1600402,4.4
2013,1600402,1
2014,1600402,3.2
2015,1600402,1.9
2016,1600402,1.3
2017,1600402,1.6
2018,1600402,4.7
2019,1600402,2.4
2020,1600402,0.7
2002,1600501,0
2003,1600501,14.1
2004,1600501,5.9
2005,1600501,3.4
2006,1600501,3.9
2007,1600501,6.1
2008,1600501,11.4
2009,1600501,4.1
2010,1600501,4.9
2011,1600501,2.1
2012,1600501,2.3
2013,1600501,4.4
2014,1600501,2.5
2015,1600501,1.3
2016,1600501,0.5
2017,1600501,1.7
2018,1600501,2.4
2019,1600501,7.3
2020,1600501,0.7
2002,1600535,3.5
2003,1600535,32.8
2004,1600535,17.7
2005,1600535,19.8
2006,1600535,5.4
2007,1600535,22.5
2008,1600535,13.4
2009,1600535,4.5
2010,1600535,1.7
2011,1600535,2.3
2012,1600535,2.6
2013,1600535,1.9
2014,1600535,2.4
2015,1600535,0.6
2016,1600535,0.8
2017,1600535,3.4
2018,1600535,1
2019,1600535,2.7
2020,1600535,0.6
2002,1600550,0
2003,1600550,14.9
2004,1600550,5.4
2005,1600550,0.3
2006,1600550,1.1
2007,1600550,3.5
2008,1600550,5.2
2009,1600550,2.8
2010,1600550,3.9
2011,1600550,0.6
2012,1600550,0
2013,1600550,2.2
2014,1600550,1.2
2015,1600550,1
2016,1600550,0.3
2017,1600550,0.3
2018,1600550,0.2
2019,1600550,1.7
2020,1600550,0.8
2002,1600600,2.6
2003,1600600,2.4
2004,1600600,0.3
2005,1600600,1.5
2006,1600600,1.9
2007,1600600,0.6
2008,1600600,4.5
2009,1600600,0.1
2010,1600600,0.2
2011,1600600,0.1
2012,1600600,0.1
2013,1600600,0.1
2014,1600600,0.5
2015,1600600,0
2016,1600600,0.3
2017,1600600,0.2
2018,1600600,0.6
2019,1600600,0.2
2020,1600600,0.3
2002,1600709,0
2003,1600709,78.2
2004,1600709,21
2005,1600709,6.3
2006,1600709,8.4
2007,1600709,10.2
2008,1600709,13.9
2009,1600709,5.6
2010,1600709,11.7
2011,1600709,2.1
2012,1600709,0.7
2013,1600709,4.1
2014,1600709,2.1
2015,1600709,2.7
2016,1600709,1.1
2017,1600709,2.5
2018,1600709,1.7
2019,1600709,5.5
2020,1600709,1.3
2002,1600808,0
2003,1600808,7.6
2004,1600808,2
2005,1600808,1.3
2006,1600808,0.6
2007,1600808,5.5
2008,1600808,1.4
2009,1600808,1.7
2010,1600808,6.1
2011,1600808,1.1
2012,1600808,0.9
2013,1600808,0.7
2014,1600808,0.5
2015,1600808,0.4
2016,1600808,1.3
2017,1600808,1.1
2018,1600808,1.4
2019,1600808,0.5
2020,1600808,1
2002,2100055,34.9
2003,2100055,54.8
2004,2100055,63.4
2005,2100055,55
2006,2100055,43
2007,2100055,34
2008,2100055,56.5
2009,2100055,24.7
2010,2100055,14.6
2011,2100055,8.5
2012,2100055,5.8
2013,2100055,6.7
2014,2100055,8.2
2015,2100055,8.1
2016,2100055,7.3
2017,2100055,4.8
2018,2100055,9.9
2019,2100055,10.3
2020,2100055,20.2
2002,2100204,67.3
2003,2100204,3.5
2004,2100204,0.1
2005,2100204,0
2006,2100204,0
2007,2100204,0.7
2008,2100204,1.8
2009,2100204,0.1
2010,2100204,0.1
2011,2100204,0
2012,2100204,0
2013,2100204,0
2014,2100204,0
2015,2100204,0
2016,2100204,0
2017,2100204,0
2018,2100204,0
2019,2100204,0.1
2020,2100204,0
2002,2100402,0
2003,2100402,0
2004,2100402,0
2005,2100402,0
2006,2100402,0
2007,2100402,0
2008,2100402,0
2009,2100402,0
2010,2100402,0
2011,2100402,0
2012,2100402,0
2013,2100402,0
2014,2100402,0
2015,2100402,0
2016,2100402,0
2017,2100402,0
2018,2100402,0
2019,2100402,0
2020,2100402,0
2002,2100436,0
2003,2100436,0
2004,2100436,0
2005,2100436,0
2006,2100436,0
2007,2100436,0
2008,2100436,0
2009,2100436,9.1
2010,2100436,0
2011,2100436,0
2012,2100436,0
2013,2100436,0
2014,2100436,0
2015,2100436,0
2016,2100436,0.1
2017,2100436,0.4
2018,2100436,0
2019,2100436,0.5
2020,2100436,0.1
2002,2100477,2.2
2003,2100477,0
2004,2100477,4
2005,2100477,2.4
2006,2100477,1.1
2007,2100477,0.3
2008,2100477,4.6
2009,2100477,1.7
2010,2100477,0.5
2011,2100477,0
2012,2100477,1.4
2013,2100477,0
2014,2100477,0.1
2015,2100477,0.2
2016,2100477,0.3
2017,2100477,0.2
2018,2100477,0.2
2019,2100477,0.4
2020,2100477,0.4
2002,2100550,0
2003,2100550,104.7
2004,2100550,0
2005,2100550,4.1
2006,2100550,7.9
2007,2100550,0
2008,2100550,1.3
2009,2100550,1.8
2010,2100550,8.4
2011,2100550,3
2012,2100550,0.5
2013,2100550,0.3
2014,2100550,0.9
2015,2100550,3.1
2016,2100550,0.4
2017,2100550,4.1
2018,2100550,0.4
2019,2100550,2.5
2020,2100550,1.3
2002,2100600,45.4
2003,2100600,29.4
2004,2100600,38
2005,2100600,105.9
2006,2100600,15.8
2007,2100600,26.7
2008,2100600,61.1
2009,2100600,60
2010,2100600,13.3
2011,2100600,15.7
2012,2100600,6.9
2013,2100600,11.6
2014,2100600,11.8
2015,2100600,8.8
2016,2100600,7
2017,2100600,8
2018,2100600,7
2019,2100600,13.7
2020,2100600,6.7
2002,2100709,2.3
2003,2100709,0.1
2004,2100709,0.4
2005,2100709,0
2006,2100709,2.7
2007,2100709,0
2008,2100709,1.9
2009,2100709,0.1
2010,2100709,0.2
2011,2100709,0.6
2012,2100709,0.3
2013,2100709,0.4
2014,2100709,0
2015,2100709,0
2016,2100709,0.1
2017,2100709,0.6
2018,2100709,0
2019,2100709,0.6
2020,2100709,0.5
2002,2100832,1.9
2003,2100832,0.9
2004,2100832,0
2005,2100832,0
2006,2100832,0.1
2007,2100832,0
2008,2100832,0
2009,2100832,0
2010,2100832,0
2011,2100832,0
2012,2100832,0
2013,2100832,0
2014,2100832,0
2015,2100832,0
2016,2100832,0
2017,2100832,0
2018,2100832,0
2019,2100832,0
2020,2100832,0.1
2002,2100873,0
2003,2100873,0.1
2004,2100873,0
2005,2100873,0
2006,2100873,0
2007,2100873,0
2008,2100873,7
2009,2100873,0.7
2010,2100873,0
2011,2100873,0
2012,2100873,0
2013,2100873,0.2
2014,2100873,0
2015,2100873,0
2016,2100873,0
2017,2100873,0.1
2018,2100873,0
2019,2100873,0
2020,2100873,0.2
2002,2100956,56.3
2003,2100956,4.2
2004,2100956,5
2005,2100956,2.7
2006,2100956,4.5
2007,2100956,43.7
2008,2100956,32.1
2009,2100956,27.9
2010,2100956,24.9
2011,2100956,12.8
2012,2100956,32.2
2013,2100956,6.5
2014,2100956,29.1
2015,2100956,7.1
2016,2100956,10.8
2017,2100956,23.7
2018,2100956,6.5
2019,2100956,25.7
2020,2100956,17.9
2002,2101004,9.8
2003,2101004,3.8
2004,2101004,3.2
2005,2101004,1.2
2006,2101004,8.7
2007,2101004,1.8
2008,2101004,10
2009,2101004,0.8
2010,2101004,0.5
2011,2101004,0.7
2012,2101004,0.5
2013,2101004,0.6
2014,2101004,0.6
2015,2101004,0.4
2016,2101004,0.7
2017,2101004,1.8
2018,2101004,1.4
2019,2101004,1.7
2020,2101004,2.1
2002,2101103,10.4
2003,2101103,0.1
2004,2101103,0.1
2005,2101103,0.9
2006,2101103,0.3
2007,2101103,0
2008,2101103,3.2
2009,2101103,0
2010,2101103,0.9
2011,2101103,0.2
2012,2101103,0.1
2013,2101103,0.5
2014,2101103,0.1
2015,2101103,0.2
2016,2101103,0.1
2017,2101103,0
2018,2101103,0.1
2019,2101103,0.1
2020,2101103,0
2002,2101202,0
2003,2101202,0
2004,2101202,0
2005,2101202,0
2006,2101202,0
2007,2101202,0
2008,2101202,0
2009,2101202,4.4
2010,2101202,0
2011,2101202,0
2012,2101202,0
2013,2101202,0
2014,2101202,0
2015,2101202,0
2016,2101202,0
2017,2101202,0
2018,2101202,0
2019,2101202,0
2020,2101202,0
2002,2101251,6.5
2003,2101251,1.2
2004,2101251,1.3
2005,2101251,15
2006,2101251,0.8
2007,2101251,2.2
2008,2101251,3.5
2009,2101251,0
2010,2101251,6.3
2011,2101251,4.9
2012,2101251,2.4
2013,2101251,2.1
2014,2101251,0.7
2015,2101251,0.2
2016,2101251,0.3
2017,2101251,0.6
2018,2101251,0.2
2019,2101251,0.2
2020,2101251,0.5
2002,2101301,3.4
2003,2101301,9.8
2004,2101301,0
2005,2101301,0
2006,2101301,0.1
2007,2101301,0
2008,2101301,0.9
2009,2101301,0.3
2010,2101301,0
2011,2101301,0
2012,2101301,0
2013,2101301,0
2014,2101301,0
2015,2101301,0
2016,2101301,0
2017,2101301,0
2018,2101301,0
2019,2101301,0
2020,2101301,0
2002,2101350,0
2003,2101350,0
2004,2101350,0
2005,2101350,0
2006,2101350,0
2007,2101350,0
2008,2101350,0
2009,2101350,0
2010,2101350,0
2011,2101350,0
2012,2101350,0
2013,2101350,0
2014,2101350,0
2015,2101350,0
2016,2101350,0
2017,2101350,0
2018,2101350,0
2019,2101350,0
2020,2101350,0
2002,2101608,127.3
2003,2101608,29.9
2004,2101608,47.2
2005,2101608,38.9
2006,2101608,47.9
2007,2101608,106.1
2008,2101608,69.2
2009,2101608,56.7
2010,2101608,97.7
2011,2101608,26.7
2012,2101608,33
2013,2101608,14.6
2014,2101608,26.2
2015,2101608,10.8
2016,2101608,19.5
2017,2101608,23.3
2018,2101608,11.2
2019,2101608,11.7
2020,2101608,10.6
2002,2101772,0
2003,2101772,0
2004,2101772,0
2005,2101772,0
2006,2101772,0
2007,2101772,0
2008,2101772,0
2009,2101772,0
2010,2101772,0
2011,2101772,0
2012,2101772,0
2013,2101772,0
2014,2101772,0
2015,2101772,0
2016,2101772,0
2017,2101772,0
2018,2101772,0
2019,2101772,0
2020,2101772,0
2002,2101905,0.1
2003,2101905,0.4
2004,2101905,0.3
2005,2101905,0.1
2006,2101905,0
2007,2101905,1.3
2008,2101905,0.2
2009,2101905,0.2
2010,2101905,0
2011,2101905,0
2012,2101905,0
2013,2101905,0
2014,2101905,0
2015,2101905,0
2016,2101905,0
2017,2101905,0
2018,2101905,0
2019,2101905,0
2020,2101905,0
2002,2101939,0
2003,2101939,0
2004,2101939,0
2005,2101939,0
2006,2101939,0
2007,2101939,0
2008,2101939,0
2009,2101939,2.7
2010,2101939,0
2011,2101939,0
2012,2101939,0
2013,2101939,0
2014,2101939,0.5
2015,2101939,0
2016,2101939,0.1
2017,2101939,0.5
2018,2101939,0
2019,2101939,0
2020,2101939,0
2002,2101970,0
2003,2101970,21
2004,2101970,0
2005,2101970,1.2
2006,2101970,4.5
2007,2101970,0
2008,2101970,0.5
2009,2101970,5.3
2010,2101970,5.8
2011,2101970,1.3
2012,2101970,0.3
2013,2101970,0
2014,2101970,0.4
2015,2101970,1.5
2016,2101970,0.6
2017,2101970,3.4
2018,2101970,0.2
2019,2101970,2.7
2020,2101970,1.6
2002,2102002,33.4
2003,2102002,29.5
2004,2102002,139.8
2005,2102002,76.1
2006,2102002,20.2
2007,2102002,12.3
2008,2102002,95.5
2009,2102002,25.3
2010,2102002,19.8
2011,2102002,8.8
2012,2102002,21.6
2013,2102002,13.8
2014,2102002,3.8
2015,2102002,30.9
2016,2102002,30.6
2017,2102002,15.3
2018,2102002,11
2019,2102002,19.3
2020,2102002,20.9
2002,2102036,37.3
2003,2102036,29.3
2004,2102036,107.6
2005,2102036,50.7
2006,2102036,9.7
2007,2102036,15.8
2008,2102036,54.6
2009,2102036,21
2010,2102036,21.2
2011,2102036,4.1
2012,2102036,4.2
2013,2102036,20.1
2014,2102036,8.4
2015,2102036,13.6
2016,2102036,12.2
2017,2102036,16.3
2018,2102036,11.8
2019,2102036,20
2020,2102036,12.3
2002,2102077,0
2003,2102077,0
2004,2102077,0
2005,2102077,0
2006,2102077,0
2007,2102077,0
2008,2102077,0
2009,2102077,0
2010,2102077,0
2011,2102077,0
2012,2102077,0
2013,2102077,0
2014,2102077,0
2015,2102077,0
2016,2102077,0
2017,2102077,0
2018,2102077,0
2019,2102077,0
2020,2102077,0
2002,2102150,0
2003,2102150,0
2004,2102150,0
2005,2102150,0
2006,2102150,0
2007,2102150,0
2008,2102150,0
2009,2102150,0
2010,2102150,0
2011,2102150,0
2012,2102150,0
2013,2102150,0
2014,2102150,0
2015,2102150,0
2016,2102150,0
2017,2102150,0
2018,2102150,0
2019,2102150,0
2020,2102150,0
2002,2102325,65
2003,2102325,19.1
2004,2102325,125.7
2005,2102325,21.4
2006,2102325,11.3
2007,2102325,18.6
2008,2102325,58.1
2009,2102325,24.6
2010,2102325,13.8
2011,2102325,3.8
2012,2102325,5.7
2013,2102325,9.8
2014,2102325,10.4
2015,2102325,6.5
2016,2102325,6.4
2017,2102325,12.6
2018,2102325,9.6
2019,2102325,13.3
2020,2102325,8.2
2002,2102358,0.8
2003,2102358,1.7
2004,2102358,2.4
2005,2102358,47.7
2006,2102358,5.5
2007,2102358,7.2
2008,2102358,24.2
2009,2102358,9.8
2010,2102358,4.7
2011,2102358,5.8
2012,2102358,1.9
2013,2102358,0.8
2014,2102358,3.9
2015,2102358,2.8
2016,2102358,2.7
2017,2102358,2.2
2018,2102358,2
2019,2102358,3.3
2020,2102358,1.7
2002,2102408,0
2003,2102408,0
2004,2102408,0.1
2005,2102408,0.3
2006,2102408,0
2007,2102408,0
2008,2102408,0
2009,2102408,0
2010,2102408,0
2011,2102408,0
2012,2102408,0
2013,2102408,0
2014,2102408,0
2015,2102408,0
2016,2102408,0
2017,2102408,0
2018,2102408,0
2019,2102408,0
2020,2102408,0
2002,2102507,1.2
2003,2102507,1.1
2004,2102507,0.3
2005,2102507,0.1
2006,2102507,1.1
2007,2102507,2.3
2008,2102507,3.1
2009,2102507,0.3
2010,2102507,0.3
2011,2102507,0.3
2012,2102507,0.2
2013,2102507,1.4
2014,2102507,0
2015,2102507,0.2
2016,2102507,1.3
2017,2102507,1.3
2018,2102507,0.2
2019,2102507,0.2
2020,2102507,2
2002,2102556,0.7
2003,2102556,0
2004,2102556,0.4
2005,2102556,22.5
2006,2102556,0.6
2007,2102556,0.3
2008,2102556,1.7
2009,2102556,0.7
2010,2102556,0.3
2011,2102556,0.5
2012,2102556,0.2
2013,2102556,0.5
2014,2102556,0.5
2015,2102556,1
2016,2102556,0.3
2017,2102556,0.7
2018,2102556,0.1
2019,2102556,0.3
2020,2102556,0.1
2002,2102606,4.5
2003,2102606,102.5
2004,2102606,0.5
2005,2102606,3.7
2006,2102606,17.4
2007,2102606,0.1
2008,2102606,3.7
2009,2102606,5.2
2010,2102606,10.5
2011,2102606,0.8
2012,2102606,0.4
2013,2102606,0.5
2014,2102606,2
2015,2102606,2.8
2016,2102606,0.3
2017,2102606,3.8
2018,2102606,1
2019,2102606,1.7
2020,2102606,0.7
2002,2102705,0.1
2003,2102705,0
2004,2102705,0.1
2005,2102705,0.2
2006,2102705,0
2007,2102705,0
2008,2102705,1.4
2009,2102705,27.2
2010,2102705,1
2011,2102705,0.4
2012,2102705,0.2
2013,2102705,0.1
2014,2102705,0.9
2015,2102705,0.4
2016,2102705,0.5
2017,2102705,0.5
2018,2102705,1
2019,2102705,1.4
2020,2102705,3.2
2002,2102754,0
2003,2102754,0
2004,2102754,0
2005,2102754,0
2006,2102754,0
2007,2102754,0
2008,2102754,0
2009,2102754,13.2
2010,2102754,0
2011,2102754,0
2012,2102754,0
2013,2102754,0
2014,2102754,0.6
2015,2102754,1.8
2016,2102754,0.3
2017,2102754,0.3
2018,2102754,0.1
2019,2102754,0.4
2020,2102754,0.9
2002,2102903,0
2003,2102903,57.1
2004,2102903,0
2005,2102903,3.7
2006,2102903,3.1
2007,2102903,0
2008,2102903,0.8
2009,2102903,3.3
2010,2102903,3.1
2011,2102903,1.7
2012,2102903,0.1
2013,2102903,0
2014,2102903,1.1
2015,2102903,1.8
2016,2102903,0.3
2017,2102903,5.2
2018,2102903,0.6
2019,2102903,2.2
2020,2102903,2.1
2002,2103109,54.7
2003,2103109,0
2004,2103109,0.1
2005,2103109,0
2006,2103109,0
2007,2103109,0.2
2008,2103109,0
2009,2103109,0
2010,2103109,0
2011,2103109,0
2012,2103109,0
2013,2103109,0
2014,2103109,0
2015,2103109,0
2016,2103109,0
2017,2103109,0
2018,2103109,0
2019,2103109,0
2020,2103109,0
2002,2103125,0
2003,2103125,0
2004,2103125,0
2005,2103125,0
2006,2103125,0
2007,2103125,0
2008,2103125,0
2009,2103125,0
2010,2103125,0
2011,2103125,0
2012,2103125,0
2013,2103125,0
2014,2103125,0
2015,2103125,0
2016,2103125,0
2017,2103125,0
2018,2103125,0
2019,2103125,0
2020,2103125,0
2002,2103158,60.4
2003,2103158,3.1
2004,2103158,3.7
2005,2103158,17.8
2006,2103158,33.6
2007,2103158,0.5
2008,2103158,1.2
2009,2103158,18.5
2010,2103158,1.8
2011,2103158,6.2
2012,2103158,0.6
2013,2103158,0.6
2014,2103158,3.7
2015,2103158,0.8
2016,2103158,1.4
2017,2103158,0.1
2018,2103158,1.2
2019,2103158,1.5
